t px py theta vx vy omega ax ay alpha 
0.0211 0.2636604824 0.03196855236 -1.469141076 2.073320999 2.187528429 -64.85501678 254.8466017 -15.26774355 -3533.923197
0.0212 0.2638691082 0.03218724141 -1.475644777 2.099389081 2.186375445 -65.22426246 266.6004983 -7.797674868 -3852.326792
0.0213 0.2640804002 0.03240585218 -1.482187 2.126650788 2.185959694 -65.62551652 278.7050492 -0.5403251477 -4173.638589
0.0214 0.2642944795 0.03262445739 -1.488770963 2.155142694 2.186260705 -66.05911229 291.1871888 6.517063959 -4498.61114
0.0215 0.2645114711 0.03284312769 -1.495399918 2.184903178 2.187258257 -66.52542958 304.0754695 13.38646935 -4828.016864
0.0216 0.2647315039 0.03306193172 -1.502077158 2.215972223 2.188931997 -67.02488657 317.3671748 20.04657397 -5161.654118
0.0217 0.2649547107 0.03328093606 -1.508806019 2.248390878 2.19126074 -67.55792187 331.0766975 26.49214213 -5499.835559
0.0218 0.2651812286 0.03350020511 -1.515589881 2.282201351 2.194222433 -68.12499635 345.2195631 32.71749802 -5842.894609
0.0219 0.265411199 0.03371980105 -1.522432174 2.317448134 2.197795076 -68.72662536 359.7958029 38.70038644 -6190.68789
0.022 0.2656447678 0.03393978384 -1.52933638 2.354176807 2.201955376 -69.36334121 374.8572133 44.46620483 -6544.597701
0.0221 0.2658820855 0.03416021108 -1.536306036 2.392435519 2.206679976 -70.03573582 390.3896447 49.97566655 -6904.031955
0.0222 0.2661233077 0.03438113796 -1.543344741 2.432273786 2.211944126 -70.74442356 406.4485516 55.25265712 -7270.435311
0.0223 0.2663685948 0.0346026172 -1.550456158 2.47374403 2.21772288 -71.49008457 423.0400003 60.27263621 -7643.78031
0.0224 0.2666181128 0.03482469896 -1.557644019 2.516900728 2.223990084 -72.27343818 440.1889031 65.02632198 -8024.57743
0.0225 0.2668720332 0.03504743072 -1.564912132 2.56180059 2.230718307 -73.09524657 457.8687534 69.45721637 -8411.853385
0.0226 0.2671305096 0.03527083691 -1.572263712 2.607647182 2.237147792 -73.93210398 455.6034626 56.18450584 -8227.942538
0.0227 0.2673935481 0.03549481044 -1.579697751 2.65308313 2.242104678 -74.74566272 453.1126803 42.9890801 -8044.135935
0.0228 0.2676611175 0.03571921395 -1.587212232 2.698264713 2.245749153 -75.54098803 450.512086 29.93344502 -7863.16229
0.0229 0.267933192 0.03594391682 -1.594805344 2.743179305 2.248094068 -76.31831885 447.7796182 17.00422974 -7684.439612
0.023 0.2682097439 0.03616878973 -1.602475298 2.787813127 2.249151869 -77.07786597 444.8737906 4.173349021 -7506.857883
0.0231 0.2684907446 0.0363937046 -1.610220327 2.832152728 2.248935795 -77.81985261 441.8647376 -8.497057066 -7332.391369
0.0232 0.268776164 0.03661853471 -1.618038685 2.876183498 2.247458662 -78.54447266 438.7113159 -21.03547553 -7159.922225
0.0233 0.2690659703 0.0368431546 -1.625928644 2.919890777 2.24473376 -79.25192098 435.4093443 -33.44025871 -6989.354862
0.0234 0.2693601307 0.03706744018 -1.633888498 2.963259872 2.240774832 -79.94239305 431.9546616 -45.70987863 -6820.588581
0.0235 0.2696586103 0.03729126872 -1.641916557 3.006274898 2.235595183 -80.61605307 428.3233183 -57.85734307 -6652.990551
0.0236 0.2699613731 0.03751451883 -1.650011148 3.048919908 2.229208564 -81.2730645 424.549823 -69.85201497 -6487.493887
0.0237 0.2702683812 0.03773707052 -1.658170615 3.091178912 2.221629153 -81.91358972 420.5903876 -81.72152648 -6322.927703
0.0238 0.2705795952 0.03795880521 -1.666393316 3.133034664 2.212870689 -82.5377576 416.4799452 -93.43568552 -6160.219198
0.0239 0.270894974 0.0381796057 -1.674677621 3.174470236 2.202947622 -83.14570509 412.1939486 -105.0076351 -5998.708239
0.024 0.2712144745 0.03839935623 -1.683021914 3.215467402 2.191873963 -83.7375341 407.727238 -116.4359976 -5838.251972
0.0241 0.271538052 0.03861794247 -1.691424588 3.256007809 2.179664146 -84.31334246 403.0744986 -127.7194315 -5678.700495
0.0242 0.27186566 0.03883525155 -1.699884046 3.296072983 2.166333015 -84.87322348 398.2092339 -138.8704268 -5519.355719
0.0243 0.2721972499 0.03905117204 -1.708398698 3.335643046 2.151894997 -85.4172326 393.1460446 -149.8735182 -5360.58505
0.0244 0.2725327712 0.03926559401 -1.71696696 3.374697923 2.13636494 -85.94541882 387.9001681 -160.713677 -5202.758134
0.0245 0.2728721714 0.039478409 -1.72558725 3.413217336 2.119758109 -86.45782396 382.4441209 -171.4032502 -5045.148792
0.0246 0.2732153959 0.03968951009 -1.734257993 3.451179475 2.102089379 -86.95444884 376.7708395 -181.9406087 -4887.558847
0.0247 0.2735623878 0.03989879187 -1.742977609 3.488562677 2.083374327 -87.43529599 370.8508405 -192.3373556 -4729.22564
0.0248 0.2739130881 0.04010615045 -1.751744519 3.525343632 2.063628172 -87.90032434 364.7202098 -202.5650586 -4571.03517
0.0249 0.2742674354 0.0403114835 -1.760557138 3.561498651 2.042866586 -88.34948112 358.3485901 -212.635144 -4412.201481
0.025 0.2746253659 0.0405146903 -1.769413877 3.597003171 2.021105443 -88.78268953 351.6353022 -222.5970372 -4250.214524
0.0251 0.274986777 0.04071565174 -1.778312245 3.630518515 1.997642487 -89.16763848 313.1185918 -249.4464446 -3315.519287
0.0252 0.2753513273 0.04091412475 -1.787243984 3.659821893 1.971388052 -89.45130601 272.6847189 -275.4808505 -2354.724283
0.0253 0.2757186029 0.04110984364 -1.796199247 3.684992547 1.942574569 -89.63771741 230.3982615 -300.6509566 -1368.779499
0.0254 0.2760881811 0.04130255691 -1.805168181 3.705842848 1.91129071 -89.72429615 186.2442189 -324.8942382 -357.2419319
0.0255 0.2764596202 0.0414920221 -1.814140668 3.722177939 1.877628373 -89.70828007 140.0886379 -348.2112413 683.2680744
0.0256 0.2768324585 0.04167800601 -1.823106297 3.733792264 1.841680942 -89.58663385 91.84314872 -370.577326 1755.046714
0.0257 0.2772062134 0.04186028495 -1.832054347 3.740473376 1.803545208 -89.35613745 41.41952637 -391.9685098 2860.427425
0.0258 0.2775803805 0.04203864498 -1.84097376 3.741998026 1.763319373 -89.01328832 -11.29567377 -412.3731259 4002.377564
0.0259 0.2779544326 0.04221288213 -1.849853117 3.738135694 1.721104659 -88.5543821 -66.36460066 -431.756669 5182.682375
0.026 0.2783278193 0.04238280267 -1.858680617 3.728646796 1.677004224 -87.97546554 -123.8460062 -450.0864466 6403.097869
0.0261 0.2786999654 0.04254822327 -1.867444051 3.713283986 1.631123485 -87.272363 -183.8457877 -467.3550242 7666.543124
0.0262 0.2790702709 0.0427089712 -1.876130782 3.691790517 1.583568989 -86.44063327 -246.4399241 -483.545261 8975.27193
0.0263 0.2794381095 0.04286488452 -1.884727716 3.663903948 1.534449541 -85.4756519 -311.7237562 -498.6542832 10332.04302
0.0264 0.2798028287 0.04301581223 -1.893221288 3.629354881 1.483874947 -84.37257588 -379.7309842 -512.660216 11738.22624
0.0265 0.2801637484 0.04316161433 -1.901597439 3.587868492 1.431955835 -83.12637394 -450.4826013 -525.5462483 13194.96285
0.0266 0.2805201609 0.04330216191 -1.909841598 3.53916526 1.378802947 -81.73183749 -524.0395116 -537.3230693 14704.38384
0.0267 0.2808713306 0.04343733714 -1.917938665 3.482964739 1.324527396 -80.18366153 -600.4182973 -547.9969334 16267.6582
0.0268 0.2812164936 0.04356703326 -1.925873006 3.418984167 1.269238647 -78.47640547 -679.6152479 -557.5817133 17885.5542
0.0269 0.2815548578 0.04369115435 -1.933628439 3.346942322 1.213044343 -76.60457528 -761.6594057 -566.121103 19559.66065
0.027 0.2818856032 0.04380961513 -1.941188232 3.266563896 1.156049934 -74.56271612 -846.3801992 -573.6070834 21287.07179
0.0271 0.2822078827 0.04392234069 -1.948535111 3.177579151 1.098356294 -72.34539647 -933.7449876 -580.1061901 23068.12418
0.0272 0.2825208225 0.04402926593 -1.955651263 3.079729056 1.040059081 -69.94731778 -1023.627584 -585.677585 24901.09484
0.0273 0.2828235239 0.04413033505 -1.962518358 2.972770421 0.9812476883 -67.36342288 -1115.919741 -590.4153954 26784.74891
0.0274 0.2831150645 0.04422550073 -1.969117573 2.856479107 0.922003238 -64.58896021 -1210.289199 -594.37118 28712.8559
0.0275 0.2833945009 0.0443147233 -1.975429629 2.730652981 0.8623962542 -61.61954262 -1306.228021 -597.5780539 30675.32373
0.0276 0.2836610106 0.04439801288 -1.981437987 2.600188232 0.8040440172 -58.56541911 -1282.241329 -563.3437535 29941.21624
0.0277 0.2839146639 0.04447565643 -1.987146149 2.473326108 0.749373998 -55.61078366 -1254.627964 -530.2999158 29146.30931
0.0278 0.2841557732 0.0445479959 -1.992562882 2.349355114 0.6979415721 -52.73761628 -1224.322928 -498.5534967 28309.48232
0.0279 0.2843846418 0.04461534887 -1.997696562 2.228557106 0.6496235977 -49.95045791 -1191.19719 -468.0098727 27426.57443
0.028 0.2846016007 0.04467802076 -2.002556015 2.111207766 0.6043008965 -47.25383377 -1155.349159 -438.6372515 26498.59312
0.0281 0.2848070082 0.04473630533 -2.007150518 1.997574842 0.5618583742 -44.65220868 -1116.85745 -410.3914716 25526.1506
0.0282 0.2850012493 0.04479048507 -2.011489795 1.887919616 0.5221860276 -42.15001496 -1075.810645 -383.2257808 24510.13407
0.0283 0.2851847341 0.04484083163 -2.015584002 1.78249147 0.4851779399 -39.75152568 -1032.339248 -357.0997211 23452.41542
0.0284 0.2853578976 0.0448876064 -2.01944372 1.681531501 0.4507337512 -37.46093044 -986.4846383 -331.9444828 22352.93045
0.0285 0.2855211981 0.04493106095 -2.023079942 1.585269226 0.4187581158 -35.28225669 -938.3915322 -307.7163059 21213.97188
0.0286 0.2856751164 0.04497143759 -2.026504056 1.493922643 0.3891610052 -33.21936595 -888.2105145 -284.3701385 20038.01178
0.0287 0.2858201545 0.04500896989 -2.029727822 1.40769779 0.3618577816 -31.27593885 -835.963937 -261.8262044 18824.72274
0.0288 0.2859568342 0.04504388324 -2.032763366 1.326788498 0.3367692065 -29.45546437 -781.9067153 -240.0647884 17578.99967
0.0289 0.2860856965 0.04507639536 -2.035623148 1.251376289 0.3138213972 -27.76123244 -726.0624844 -219.0072452 16300.6502
0.029 0.2862072995 0.04510671686 -2.038319948 1.181629796 0.2929455538 -26.19631573 -668.5856089 -198.6103033 14992.43905
0.0291 0.2863222177 0.04513505171 -2.040866844 1.117707696 0.2740784588 -24.76362947 -609.6274561 -178.8324846 13657.11593
0.0292 0.2864310411 0.0451615978 -2.043277194 1.059754449 0.2571610849 -23.4658316 -549.1996974 -159.6017103 12294.38778
0.0293 0.2865343732 0.04518654738 -2.045564615 1.007905586 0.2421394746 -22.30543478 -487.5433073 -140.9068348 10909.0949
0.0294 0.286632831 0.0452100875 -2.047742964 0.962285772 0.2289637393 -21.28475801 -424.6544525 -122.6827535 9500.709114
0.0295 0.286727043 0.0452324004 -2.049826322 0.9230103803 0.2175878324 -20.40595618 -360.6549438 -104.90137 8071.537844
0.0296 0.2868176493 0.04525366391 -2.051828977 0.8901865293 0.2079691098 -19.67103771 -295.6559989 -87.53903618 6623.706044
0.0297 0.2869052999 0.04527405173 -2.053765413 0.8639142548 0.2000678437 -19.08188514 -229.6536138 -70.55309024 5156.845399
0.0298 0.2869906547 0.04529373373 -2.055650296 0.844287118 0.1938465329 -18.6402632 -162.733026 -53.93050955 3672.613465
0.0299 0.287074383 0.04531287613 -2.057498467 0.8313963778 0.1892699677 -18.34790569 -94.96510063 -37.66405511 2172.402561
0.03 0.2871571626 0.04533164165 -2.059324932 0.825327677 0.1863035098 -18.20643698 -26.50982539 -21.77608111 659.6220082
0.0301 0.2872395738 0.04535016588 -2.061142524 0.8223325864 0.1840572364 -18.13295653 -48.90262708 -26.60388183 1151.928067
0.0302 0.2873215237 0.04536843046 -2.062949207 0.8162857017 0.1811557757 -17.99237252 -72.00469552 -31.39005064 1658.953527
0.0303 0.2874027534 0.04538638123 -2.064739296 0.8079223746 0.177782846 -17.80098683 -95.27971702 -36.04445415 2169.030102
0.0304 0.2874830297 0.0454039716 -2.066507686 0.7972156953 0.1739493685 -17.55828108 -118.8991164 -40.60748857 2685.962571
0.0305 0.2875621171 0.04542115603 -2.068249216 0.7841385208 0.1696659051 -17.26372883 -142.7165331 -45.05083734 3206.558618
0.0306 0.2876397771 0.04543789003 -2.069958677 0.7686637003 0.164942571 -16.91680005 -166.7939876 -49.39332548 3732.221896
0.0307 0.2877157687 0.04545413014 -2.071630806 0.7507664395 0.1597893994 -16.51701259 -191.1917437 -53.65444315 4264.320681
0.0308 0.2877898485 0.04546983381 -2.073260293 0.7304217268 0.1542156344 -16.063875 -215.7546914 -57.8092303 4799.489547
0.0309 0.2878617704 0.04548495946 -2.07484178 0.7076075847 0.1482302638 -15.55695758 -240.562515 -61.88453536 5339.534865
0.031 0.2879312865 0.04549946633 -2.076369869 0.6823021469 0.1418412352 -14.99582747 -265.5750802 -65.8832726 5883.631797
0.0311 0.2879981468 0.04551331442 -2.077839118 0.6544867214 0.1350559349 -14.38011557 -290.7598027 -69.81179917 6431.127383
0.0312 0.2880620993 0.04552646444 -2.079244053 0.6241445207 0.1278807438 -13.70948806 -316.1062071 -73.68279595 6981.859683
0.0313 0.2881228906 0.04553887768 -2.080579167 0.5912614618 0.1203210298 -12.98366345 -341.5756629 -77.50490321 7535.053304
0.0314 0.2881802661 0.04555051589 -2.081838929 0.5558264745 0.1123810307 -12.20241887 -367.1408158 -81.29088578 8090.185786
0.0315 0.2882339702 0.04556134123 -2.083017789 0.5178315199 0.1040636804 -11.36558991 -392.7640247 -85.05319991 8646.513891
0.0316 0.2882837465 0.04557131603 -2.084110183 0.4772724772 0.09537060863 -10.47308963 -418.4190565 -88.80837561 9203.549908
0.0317 0.2883293388 0.04558040275 -2.085110542 0.4341486507 0.08630186685 -9.524897205 -444.0513155 -92.56898467 9760.188702
0.0318 0.2883704905 0.04558856376 -2.0860133 0.3884638654 0.07685597505 -8.52108146 -469.632293 -96.3545147 10315.90272
0.0319 0.288406946 0.04559576119 -2.086812901 0.3402261727 0.06702969717 -7.461793899 -495.1016006 -100.1797338 10869.47009
0.032 0.2884384507 0.04560195677 -2.087503809 0.2894484144 0.05681799508 -6.347280575 -520.4253268 -104.0661845 11420.25482
0.0321 0.2884647513 0.04560711164 -2.088080519 0.2361484052 0.04621391662 -5.17788557 -545.5671804 -108.0363216 11967.57372
0.0322 0.2884855968 0.04561118612 -2.088537565 0.1803492395 0.03520851988 -3.954057213 -570.8069079 -112.1755606 12517.67763
0.0323 0.2885007395 0.04561413975 -2.088869552 0.1220792817 0.02379074861 -2.676347343 -600.6354416 -117.3906657 13169.14266
0.0324 0.2885099474 0.04561593321 -2.089071412 0.06137264608 0.01194741147 -1.345421254 -698.428826 -136.0488233 15311.42413
0.0325 0.288513566 0.0456166375 -2.089150739 0.02929239544 0.005699938187 -0.6421428025 64.51526163 12.53435057 -1414.212116
0.0326 0.2885164516 0.0456171989 -2.089213996 0.0281238723 0.005470711664 -0.6165190538 -6.20905883 -1.225793479 136.1861705
0.0327 0.2885192066 0.04561773472 -2.089274389 0.02695494779 0.005241640654 -0.5908874684 -11.29779477 -2.213491043 247.7302315
0.0328 0.2885218437 0.04561824745 -2.089332198 0.02578565246 0.005012713306 -0.5652486428 -11.66654662 -2.283094853 255.8050934
0.0329 0.2885243638 0.04561873729 -2.089387441 0.02461600324 0.004783923062 -0.5396029067 -11.69601042 -2.286810489 256.442693
0.033 0.2885267669 0.04561920424 -2.089440118 0.02344601612 0.004555263719 -0.5139505721 -11.70150752 -2.285959531 256.5553014
0.0331 0.288529053 0.04561964834 -2.089490231 0.02227570706 0.004326729093 -0.4882919502 -11.70464718 -2.284743303 256.6166182
0.0332 0.288531222 0.04562006959 -2.089537777 0.02110509201 0.004098312994 -0.4626273524 -11.70762706 -2.283589011 256.6748177
0.0333 0.288533274 0.04562046801 -2.089582756 0.01993418698 0.003870009224 -0.4369570907 -11.71044696 -2.282496725 256.7298956
0.0334 0.2885352089 0.0456208436 -2.089625168 0.01876300796 0.00364181158 -0.4112814775 -11.71310671 -2.281466508 256.7818479
0.0335 0.2885370266 0.04562119638 -2.089665012 0.01759157098 0.003413713852 -0.3856008254 -11.71560614 -2.280498422 256.8306708
0.0336 0.2885387272 0.04562152635 -2.089702288 0.01641989208 0.003185709823 -0.3599154478 -11.71794507 -2.279592524 256.8763606
0.0337 0.2885403106 0.04562183352 -2.089736995 0.01524798732 0.002957793272 -0.3342256579 -11.72012336 -2.278748867 256.9189141
0.0338 0.2885417768 0.04562211791 -2.089769133 0.01407587277 0.002729957973 -0.3085317696 -11.72214086 -2.277967503 256.958328
0.0339 0.2885431257 0.04562237951 -2.089798701 0.01290356451 0.002502197694 -0.282834097 -11.72399745 -2.277248476 256.9945995
0.034 0.2885443575 0.04562261835 -2.0898257 0.01173107865 0.002274506198 -0.2571329545 -11.725693 -2.276591831 257.0277259
0.0341 0.2885454719 0.04562283442 -2.089850128 0.01055843129 0.002046877247 -0.2314286567 -11.7272274 -2.275997605 257.0577048
0.0342 0.2885464692 0.04562302773 -2.089871985 0.009385638545 0.001819304595 -0.2057215185 -11.72860055 -2.275465835 257.084534
0.0343 0.2885473491 0.04562319828 -2.089891272 0.008212716554 0.001591781997 -0.180011855 -11.72981237 -2.274996551 257.1082115
0.0344 0.2885481117 0.04562334608 -2.089907988 0.007039681451 0.001364303201 -0.1542999814 -11.73086277 -2.274589782 257.1287354
0.0345 0.288548757 0.04562347114 -2.089922132 0.005866549382 0.001136861956 -0.1285862131 -11.73175169 -2.274245552 257.1461045
0.0346 0.288549285 0.04562357346 -2.089933705 0.004693336497 0.0009094520055 -0.1028708657 -11.73247907 -2.273963882 257.1603172
0.0347 0.2885496957 0.04562365303 -2.089942706 0.003520058955 0.0006820670936 -0.07715425488 -11.73304485 -2.273744787 257.1713727
0.0348 0.288549989 0.04562370987 -2.089949136 0.002346732915 0.0004547009618 -0.05143669643 -11.73344901 -2.273588282 257.17927
0.0349 0.288550165 0.04562374397 -2.089952993 0.001173374541 0.0002273473506 -0.02571850617 -11.73369152 -2.273494375 257.1840086
