t x y 
2e-05 -1.04823189914608e-17 -40.3588333462055
3e-05 1.00738291953264 -37.7927342486112
4e-05 1.04766720454841 -37.5894187003934
5e-05 1.0961329496709 -37.339722887935
6e-05 1.14580812334025 -37.0830635214006
7e-05 1.19331847208262 -36.838553100271
8e-05 1.23335295816131 -36.6361008344587
9e-05 1.25826541470996 -36.5190876809648
0.0001 1.26329649854326 -36.5144028126386
0.00011 1.25587262411365 -36.5798626557918
0.00012 1.25252471724792 -36.6221888288459
0.00013 1.26260414251517 -36.5886029446433
0.00014 1.28358903883613 -36.4931824746571
0.00015 1.3069548342966 -36.384121489372
0.00016 1.31582670560019 -36.3569125950899
0.00017 1.29431152085002 -36.5013183699475
0.00018 1.26637134277573 -36.6820481484317
0.00019 1.25956925319921 -36.7430927544628
0.0002 1.25552539314599 -36.7883635900244
0.00021 1.23591110706047 -36.9216625655596
0.00022 1.21345861525877 -37.0708274819339
0.00023 1.20270497579707 -37.1536723938997
0.00024 1.20663161017685 -37.1533416939927
0.00025 1.21104685226864 -37.1502486272772
0.00026 1.20490632117171 -37.2067431288123
0.00027 1.19547518083015 -37.2816612559311
0.00028 1.19143306573993 -37.3259322845089
0.00029 1.19795363008951 -37.3103967106094
0.0003 1.21560712471123 -37.2319205888868
0.00031 1.24020621400882 -37.1139072350593
0.00032 1.26695696151751 -36.9836393850683
0.00033 1.29217138461542 -36.861967223089
0.00034 1.31464787825479 -36.7555940853838
0.00035 1.33501303625706 -36.6610674888532
0.00036 1.35422578274399 -36.5728761159181
0.00037 1.37334225391212 -36.4852290400511
0.00038 1.39298389237746 -36.394432916622
0.00039 1.41327828046402 -36.2997664529281
0.0004 1.43403907397776 -36.2023731493884
0.00041 1.45497800149399 -36.1038827621358
0.00042 1.47580956033486 -36.0059093940627
0.00043 1.49627693170734 -35.9097249929518
0.00044 1.51646908583322 -35.8150965455609
0.00045 1.53645583183639 -35.7215393880016
0.00046 1.55629414444104 -35.6285514215666
0.00047 1.57620408804162 -35.5351584859084
0.00048 1.59615908236302 -35.4413308644596
0.00049 1.61606820628898 -35.3475825840514
0.0005 1.63582784055616 -35.2546794504991
0.00051 1.65517403572342 -35.1639337250422
0.00052 1.67390588340781 -35.0763912580206
0.00053 1.69242870258861 -34.9906605064637
0.00054 1.71048479983559 -34.9065784476803
0.00055 1.72908170156034 -34.8194389252045
0.00056 1.74888323100866 -34.725488982921
0.00057 1.77007551917743 -34.6227763733876
0.00058 1.79359331333581 -34.5087162998539
0.00059 1.81680627782418 -34.3954796482284
0.0006 1.83691722837326 -34.2979804850215
0.00061 1.8528556254229 -34.2258709444599
0.00062 1.86186623848563 -34.1929279583164
0.00063 1.86436298723624 -34.1950115180371
0.00064 1.86745302606946 -34.1946408312643
0.00065 1.87903371035117 -34.1462678788852
0.00066 1.90750696791446 -34.00149201748
0.00067 1.96272310234626 -33.7064239839481
0.00068 2.04646886852857 -33.2500623280118
0.00069 2.14037313196987 -32.7353691803298
0.0007 2.20211917855672 -32.4024840325505
0.00071 2.1796522675217 -32.5457008235203
0.00072 2.05295291246852 -33.278200666398
0.00073 1.8662096366932 -34.3492617077945
0.00074 1.68535023879264 -35.3879579143973
0.00075 1.54104485233894 -36.2199942884712
0.00076 1.43460087321261 -36.8361795114765
0.00077 1.35957051026731 -37.2756663167498
0.00078 1.30723406986747 -37.5877519046563
0.00079 1.26935992594782 -37.8171742683732
0.0008 1.24048639412991 -37.9948112988423
0.00081 1.21772830495111 -38.1387743321711
0.00082 1.19877917889916 -38.2612032123182
0.00083 1.18225638706885 -38.3690147501421
0.00084 1.16787995649647 -38.4646917330823
0.00085 1.15540894082545 -38.5495963627616
0.00086 1.14443660793824 -38.6251281713951
0.00087 1.1352250222516 -38.691605459504
0.00088 1.12758366223119 -38.7501053495929
0.00089 1.12067274049511 -38.8026757781995
0.0009 1.11473315917326 -38.8497546878354
0.00091 1.10960962907447 -38.892220013286
0.00092 1.10517734387705 -38.9307773529949
0.00093 1.10154502691592 -38.9657119814938
0.00094 1.09802564835591 -38.9982082133043
0.00095 1.09517846033241 -39.0278041311733
0.00096 1.09275168643197 -39.0550232179147
0.00097 1.09030227269651 -39.0805704059379
0.00098 1.08859868268615 -39.103700938353
0.00099 1.08720425571639 -39.125083602897
0.001 1.08569134306534 -39.1453362377478
0.00101 1.08463038670741 -39.163933663368
0.00102 1.0837990061292 -39.1812331714602
0.00103 1.08298011282301 -39.1975621351212
0.00104 1.08254949128968 -39.2125959329991
0.00105 1.08209928048927 -39.2268405326769
0.00106 1.08181182941159 -39.2401649625643
0.00107 1.08167470469839 -39.2526395152407
0.00108 1.08167668795786 -39.2643276144148
0.00109 1.08180759387073 -39.2752868432705
0.0011 1.08205818112108 -39.285569448024
0.00111 1.08222722424746 -39.2954131192911
0.00112 1.08250036151658 -39.3046682893994
0.00113 1.0830628136636 -39.3131877512102
0.00114 1.08352402529215 -39.3213796340317
0.00115 1.0838789020771 -39.3292727388736
0.00116 1.08450517144495 -39.3365314599602
0.00117 1.08520655422939 -39.3433655237936
0.00118 1.08597863751171 -39.3497998790185
0.00119 1.08662697442977 -39.356033893118
0.0012 1.08733839238745 -39.3619112755768
0.00121 1.08829933432037 -39.3672779094889
0.00122 1.08893713349045 -39.3726715521965
0.00123 1.08981792004838 -39.3775914012634
0.00124 1.09074932902278 -39.3822250541051
0.00125 1.09153978389941 -39.3867556505562
0.00126 1.09256494589302 -39.3908592662697
0.00127 1.09344480902824 -39.3948843889026
0.00128 1.09436616971954 -39.3986749031396
0.00129 1.09551552771266 -39.4020763708957
0.0013 1.096326067066 -39.40559347176
0.00131 1.09717265493791 -39.4089067706199
0.00132 1.09842965747495 -39.4116996648561
0.00133 1.09934398637194 -39.4146299866265
0.00134 1.10028990821329 -39.4173816961918
0.00135 1.10145365489437 -39.4198018697722
0.00136 1.10227151140813 -39.4223776556756
0.00137 1.10330459827887 -39.424636573625
0.00138 1.10455170961221 -39.4265854412009
0.00139 1.10545027834441 -39.4287049167606
0.0014 1.10637357929762 -39.4306845675388
0.00141 1.10750766262924 -39.4323724972203
0.00142 1.10847785424481 -39.4340870494211
0.00143 1.10947012763679 -39.4356767612553
0.00144 1.11048372968246 -39.4371458905364
0.00145 1.11151792105665 -39.4384986170752
0.00146 1.11257200131213 -39.4397389008829
0.00147 1.11345884040325 -39.4410247434751
0.00148 1.11436416070737 -39.4422061016553
0.00149 1.11547369537378 -39.4431328713282
0.0015 1.11641441437191 -39.4441141013177
0.00151 1.11737192375598 -39.4450004060664
0.00152 1.11834565903528 -39.4457949769485
0.00153 1.11914907310805 -39.4466525197796
0.00154 1.12015376931631 -39.4472720515859
0.00155 1.12117331261076 -39.4478076446881
0.00156 1.12202131703984 -39.4484130938307
0.00157 1.12288324115237 -39.4489398473846
0.00158 1.1237586961844 -39.4493901032448
0.00159 1.12464731096691 -39.4497659598335
0.0016 1.1255487089332 -39.4500695460884
0.00161 1.1262767813789 -39.4504530893227
0.00162 1.12701688362629 -39.4507686215047
0.00163 1.12795439127635 -39.4508680599543
