t x y 
0.00071 12913.2130177073 -1337.88412416553
0.00072 30151.8088270085 -3109.9893684797
0.00073 47406.6400308284 -4883.87777516133
0.00074 60234.0268893815 -6202.78615417788
0.00075 67746.0922068754 -6975.4332461111
0.00076 69944.0807187851 -7201.8923055772
0.00077 67390.9150962714 -6939.94415928905
0.00078 62894.0972512106 -6478.16873146582
0.00079 59258.4379308756 -6104.95357337087
0.0008 57044.0740395537 -5877.92197346417
0.00081 56250.4121165385 -5797.05146767693
0.00082 56725.7559331114 -5846.78494574504
0.00083 57718.0408922815 -5949.79024750707
0.00084 58476.9194413484 -6028.87275887465
0.00085 58852.6121539614 -6068.6076145424
0.00086 58845.1422791875 -6068.97929246373
0.00087 58495.5244063549 -6034.19008496671
0.00088 58005.0508855168 -5984.94882603178
0.00089 57574.3538915294 -5941.91113988727
0.0009 57243.5546429012 -5909.21254414746
0.00091 57012.798662143 -5886.8731953171
0.00092 56870.954462395 -5873.75169188345
0.00093 56764.2071542573 -5864.30573913767
0.00094 56638.8720209259 -5853.0012551624
0.00095 56484.3117382041 -5838.73900953933
0.00096 56300.7396916865 -5821.53790614944
0.00097 56090.9444748402 -5801.68241409378
0.00098 55869.4757806914 -5780.67140254285
0.00099 55650.5652191697 -5759.97245882114
0.001 55437.0662445754 -5739.87960783201
0.00101 55229.2638724589 -5720.42197464898
0.00102 55026.2245922374 -5701.50274654639
0.00103 54824.1878384744 -5682.73271686853
0.00104 54619.273527572 -5663.7098510594
0.00105 54410.7065950177 -5644.35274449749
0.00106 54198.6574317178 -5624.67777314851
0.00107 53983.2962831346 -5604.70128249769
0.00108 53765.7327202652 -5584.53692386067
0.00109 53546.9381425442 -5564.28419730374
0.0011 53327.2104106565 -5543.9729346181
0.00111 53106.578035967 -5523.60506542673
0.00112 52884.9368462119 -5503.16878810476
0.00113 52662.1832900821 -5482.65234309695
0.00114 52438.0789305308 -5462.02989772904
0.00115 52212.2544231299 -5441.26200144831
0.00116 51985.1434618159 -5420.39261435716
0.00117 51756.909189772 -5399.43760283727
0.00118 51527.1830693557 -5378.35756437668
0.00119 51296.1295023707 -5357.16846908803
0.0012 51063.9132318056 -5335.88638071926
0.00121 50830.5657182895 -5314.51350762305
0.00122 50596.1162496482 -5293.05177780323
0.00123 50361.9218608838 -5271.64166036268
0.00124 50125.3594378885 -5250.00862613529
0.00125 49886.4688123386 -5228.15549335422
0.00126 49649.2444442182 -5206.49819570414
0.00127 49411.0664423742 -5184.76233022658
0.00128 49169.3334884606 -5162.67485279874
0.00129 48928.0363851542 -5140.65172088918
0.0013 48687.1935558804 -5118.69403281702
0.00131 48444.208460405 -5096.52904245226
0.00132 48200.4281702271 -5074.29665115986
0.00133 47955.8805977227 -5051.99868752342
0.00134 47710.5964969631 -5029.63736483121
0.00135 47465.9127668127 -5007.3520056519
0.00136 47219.2389634655 -4984.86971308638
0.00137 46970.6171021924 -4962.19362527694
0.00138 46723.9838283598 -4939.7365122166
0.00139 46476.7528820721 -4917.22569348519
0.0014 46226.3600462508 -4894.39014903752
0.00141 45976.7386062673 -4871.64280521351
0.00142 45727.9041660043 -4848.98460512442
0.00143 45477.2966836487 -4826.14471597491
0.00144 45226.2410630121 -4803.26177906971
0.00145 44974.765109647 -4780.33776699939
0.00146 44722.8964152883 -4757.37463995971
0.00147 44470.6618854819 -4734.37428331287
0.00148 44219.3737113424 -4711.47469236184
0.00149 43966.4846257924 -4688.40539083228
0.0015 43712.0331421348 -4665.16917707519
0.00151 43459.8853143935 -4642.17505670512
0.00152 43207.4980295641 -4619.15273011615
0.00153 42952.3497773908 -4595.8333573535
0.00154 42698.3026063279 -4572.62609969349
0.00155 42445.368252611 -4549.53167206851
0.00156 42191.0302594532 -4526.28150662623
0.00157 41936.5874430512 -4503.01286794959
0.00158 41682.0644741453 -4479.72754317688
0.00159 41427.4857550713 -4456.42730326409
0.0016 41174.1371902713 -4433.24867538601
0.00161 40919.5126477056 -4409.92328542371
0.00162 40663.6500690662 -4386.45403042809
0.00163 40410.3426161531 -4363.24595136159
0.00164 40157.0891748695 -4340.03093543463
0.00165 39901.412566009 -4316.5425340798
0.00166 39647.1006115137 -4293.18582643094
0.00167 39394.1620292171 -4269.96141308634
0.00168 39140.1250266348 -4246.60313631128
0.00169 38886.2608506414 -4223.24671150359
0.0017 38632.5903436007 -4199.89365910665
0.00171 38379.1349372429 -4176.54560079079
0.00172 38125.9153258942 -4153.20408025634
0.00173 37874.186936877 -4130.00394211961
0.00174 37621.4938282537 -4106.67956596953
0.00175 37367.8694079296 -4083.23346966941
0.00176 37117.0220804791 -4060.06607045221
0.00177 36866.5013149563 -4036.91203263274
0.00178 36613.8808400106 -4013.50763849652
0.00179 36362.8634041568 -3990.253350368
0.0018 36113.4520539072 -3967.14932159463
0.00181 35863.2271068795 -3943.93226365586
0.00182 35613.4283542936 -3920.73614257904
0.00183 35364.0731891873 -3897.56229446749
0.00184 35115.1782675282 -3874.41197658266
0.00185 34867.9696629289 -3851.41842662324
0.00186 34620.0398765858 -3828.31864167957
0.00187 34371.4198786376 -3805.11504183611
0.00188 34125.7342225737 -3782.20331299564
0.00189 33880.5815848489 -3759.32081761823
0.0019 33633.5860857066 -3736.20663796951
0.00191 33388.3668792339 -3713.25657138929
0.00192 33144.922345575 -3690.47041636106
0.00193 32900.8834512099 -3667.58770134133
0.00194 32657.4600767599 -3644.74074290601
0.00195 32414.664749923 -3621.93046819578
0.00196 32172.5122949411 -3599.15814286351
0.00197 31931.015524097 -3576.42477561423
0.00198 31691.3662346568 -3553.86159160172
0.00199 31451.2124426654 -3531.20866209592
0.002 31210.5818825052 -3508.46822026312
0.00201 30973.0063815859 -3486.03077182478
0.00202 30736.1391508778 -3463.63659635419
0.00203 30497.6610589988 -3441.02795965074
0.00204 30261.0980086494 -3418.59542652395
0.00205 30026.4441833865 -3396.33849535756
0.00206 29791.3875413483 -3373.99989691479
0.00207 29557.1029759943 -3351.70984538079
0.00208 29323.6010887814 -3329.46926499292
0.00209 29090.8922160231 -3307.27906253236
0.0021 28860.1363355166 -3285.26860025621
0.00211 28629.0333295257 -3263.18075480446
0.00212 28397.609295251 -3241.01776348492
