t x y 
0.00168 35260.5370684044 -7179.05785412611
0.00169 35019.088869282 -7134.88803636261
0.0017 34777.8367960854 -7090.71816769801
0.00171 34536.802145034 -7046.55150627183
0.00172 34296.0054760633 -7002.39121434218
0.00173 34056.5890080961 -6958.47142302664
0.00174 33816.3228758921 -6914.33211817505
0.00175 33575.2402280511 -6869.97870667519
0.00176 33336.7102305337 -6826.10500524062
0.00177 33098.5083986877 -6782.25158083437
0.00178 32858.4343188577 -6737.96255402136
0.00179 32619.8514807017 -6693.93197528323
0.0018 32382.7629380403 -6650.16010871285
0.00181 32144.9748323689 -6606.1918295398
0.00182 31907.6138280118 -6562.25949191724
0.00183 31670.6971962691 -6518.36584805928
0.00184 31434.241472543 -6474.5135525934
0.00185 31199.3596809189 -6430.93341950803
0.00186 30963.8701276708 -6387.17076844273
0.00187 30727.8035277183 -6343.23076886584
0.00188 30494.445653896 -6299.79774170384
0.00189 30261.6209546274 -6256.41769125219
0.0019 30027.179119507 -6212.64039409065
0.00191 29794.4005000433 -6169.15048488727
0.00192 29563.2835072161 -6125.94757033158
0.00193 29331.6846406285 -6082.58221764613
0.00194 29100.7008183762 -6039.28337422966
0.00195 28870.3444605274 -5996.05315828043
0.00196 28640.6302848672 -5952.8940078605
0.00197 28411.5709983931 -5909.80808547918
0.00198 28184.2455327458 -5867.02224253469
0.00199 27956.5273913801 -5824.08800954193
0.002 27728.4440591531 -5781.01020106342
0.00201 27503.1891126253 -5738.46252753187
0.00202 27278.6412142907 -5695.99707035211
0.00203 27052.7064680658 -5653.17005443874
0.00204 26828.5725021068 -5610.65546632278
0.00205 26606.2335550571 -5568.4523039699
0.00206 26383.6027816639 -5526.11762082391
0.00207 26161.7423016405 -5483.87627767177
0.00208 25940.662623831 -5441.7301522409
0.00209 25720.3739930651 -5399.68108706484
0.0021 25501.9237004334 -5357.95220686154
0.00211 25283.2368025277 -5316.10089980131
0.00212 25064.3391528559 -5274.13182469941
0.00213 24848.3369794477 -5232.70848431725
0.00214 24633.1611691869 -5191.38891525532
0.00215 24416.7705862636 -5149.7354374423
0.00216 24202.2659274305 -5108.41190887873
0.00217 23989.6384775795 -5067.41687791588
0.00218 23776.8539021206 -5026.31346410064
0.00219 23564.9435132626 -4985.32288881149
0.0022 23353.9152139192 -4944.4466778883
0.00221 23143.7753855734 -4903.68614247383
0.00222 22934.5297435329 -4863.0424994828
0.00223 22727.1937753813 -4822.73512579578
0.00224 22519.7507694827 -4782.32815933302
0.00225 22312.2223367526 -4741.82572309602
0.00226 22107.6187386403 -4701.87992305188
0.00227 21903.9305714859 -4662.05576294937
0.00228 21699.1754222811 -4621.92246129392
0.00229 21496.3572218052 -4582.13237696897
0.0023 21295.4654489022 -4542.68375675726
0.00231 21094.5246323838 -4503.1466479915
0.00232 20894.5318838807 -4463.73814750896
0.00233 20695.4918113739 -4424.45931627213
0.00234 20497.407963463 -4385.31106293591
0.00235 20301.2638437619 -4346.50886913554
0.00236 20105.0977590506 -4307.62336954075
0.00237 19908.9292815921 -4268.65844053269
0.00238 19715.6796248579 -4230.25543377988
0.00239 19523.3945321013 -4191.98588004895
0.0024 19330.1463458586 -4153.42553354032
0.00241 19138.8513341467 -4115.21619944835
0.00242 18949.4966747722 -4077.35574630401
0.00243 18760.160009728 -4039.4205295643
0.00244 18571.8093359393 -4001.62412448828
0.00245 18384.4466054835 -3963.96720268368
0.00246 18198.0731712199 -3926.45034755094
0.00247 18012.6919453944 -3889.07436888335
0.00248 17829.2514980619 -3852.05040439007
0.00249 17645.8492453688 -3814.95616918074
0.0025 17462.5032663289 -3777.79536001978
0.00251 17282.0412929818 -3741.19790450419
0.00252 17101.6275931008 -3704.53262104878
0.00253 16916.5968208866 -3666.75675484208
0.00254 16725.1422231588 -3627.46246705969
0.00255 16525.4751792887 -3586.24417071707
0.00256 16317.6952599578 -3543.11781581892
0.00257 16103.7453543526 -3498.51315328852
0.00258 15888.3240863573 -3453.48111459292
0.00259 15676.0586521975 -3409.06109580372
0.0026 15467.8508030274 -3365.45799786748
0.00261 15263.6686333449 -3322.66721064131
0.00262 15063.4852264318 -3280.68526983273
0.00263 14867.2689414344 -3239.5075717685
0.00264 14671.3490798593 -3198.30624043275
0.00265 14475.7407141338 -3157.08462981204
0.00266 14283.1633093959 -3116.45920580328
0.00267 14091.7879092377 -3076.01672459599
0.00268 13899.8140819886 -3035.34860228912
0.00269 13709.9570317867 -2995.07183645446
0.0027 13521.3001355729 -2954.97888555779
0.00271 13333.8501262292 -2915.07202025525
0.00272 13148.4879946685 -2875.55285530917
0.00273 12962.5392336309 -2835.81134861172
0.00274 12778.6815528582 -2796.45968796485
0.00275 12596.896028176 -2757.49474601147
0.00276 12415.4124068294 -2718.51174578557
0.00277 12235.1139132636 -2679.71357330927
0.00278 12055.9968440438 -2641.10006583137
0.00279 11878.0595774802 -2602.67137183607
0.0028 11702.1717752239 -2564.62863980087
0.00281 11526.5746545566 -2526.56742678398
0.00282 11351.2807691266 -2488.49070803379
0.00283 11178.8902962983 -2450.99969111045
0.00284 11007.6514427892 -2413.69081970657
0.00285 10835.8388637036 -2376.16497861712
0.00286 10666.0483300423 -2339.02385644933
0.00287 10498.2605364009 -2302.26419354888
0.00288 10329.9005554234 -2265.28859440471
0.00289 10163.542826488 -2228.69595747446
0.0029 9999.16746450364 -2192.48291540221
0.00291 9835.06999668892 -2156.25305570085
0.00292 9672.09926822301 -2120.20478517155
0.00293 9510.25026403902 -2084.33768763006
0.00294 9349.51922629273 -2048.65153627998
0.00295 9189.90056653499 -2013.14581930352
0.00296 9031.38995714975 -1977.82021492329
0.00297 8873.98256928791 -1942.67432055244
0.00298 8717.67351564465 -1907.70772080564
0.00299 8562.45785259777 -1872.91998780565
0.003 8409.15975758149 -1838.50625935859
0.00301 8256.1093714652 -1804.07355810853
0.00302 8104.14153558283 -1769.81945378068
0.00303 7953.24164033695 -1735.74116685276
0.00304 7803.41437264609 -1701.84058194763
0.00305 7655.46437184779 -1668.30919395628
0.00306 7507.75079271578 -1634.75885072235
0.00307 7361.08930579114 -1601.38354086512
0.00308 7215.47410442744 -1568.1826674796
0.00309 7070.08990562828 -1534.96267640924
0.0031 6926.55824467592 -1502.11054883453
0.00311 6784.85936910338 -1469.62280774024
0.00312 6643.37677038157 -1437.1144963541
0.00313 6502.9131359155 -1404.77784552234
0.00314 6363.46380601003 -1372.61241488766
0.00315 6225.82048104055 -1340.80894109258
0.00316 6088.37544572026 -1308.98262229285
0.00317 5951.93158175923 -1277.32672621061
0.00318 5816.47500975883 -1245.83851899204
0.00319 5682.00825704732 -1214.51949983195
0.0032 5548.51745188671 -1183.36692737259
0.00321 5416.00503595583 -1152.38228037743
0.00322 5285.24044894496 -1121.75225213427
0.00323 5153.8716726086 -1090.9088570163
0.00324 5024.24731446779 -1060.42088561829
0.00325 4895.57024945866 -1030.0961411256
0.00326 4767.84272712146 -999.936054340946
0.00327 4641.82411945586 -970.12592297645
0.00328 4515.96428575272 -940.289729228935
0.00329 4391.03260160174 -910.615127077037
0.0033 4267.78996598341 -881.288591894606
0.00331 4144.69074817742 -851.933733309554
0.00332 4021.74342559036 -822.552825479146
0.00333 3901.22691007313 -793.704041614448
0.00334 3780.84187074599 -764.825595492527
0.00335 3661.35439382088 -736.105673324405
0.00336 3542.75040836424 -707.541435241812
0.00337 3425.0313810915 -679.134146890951
0.00338 3308.18466225482 -650.881189550702
0.00339 3192.21121510722 -622.783740315954
0.0034 3077.09798906355 -594.839108143915
0.00341 2962.84727793411 -567.048678059613
0.00342 2850.18798631977 -539.593439555863
0.00343 2736.88785781431 -511.921900999598
0.00344 2625.17650299571 -484.58633723584
0.00345 2515.03439508718 -457.583112514104
0.00346 2404.98115581585 -430.545813323989
0.00347 2295.75137565406 -403.657212002155
0.00348 2187.33928541562 -376.916564870797
0.00349 2079.73866392108 -350.323050735043
0.0035 1973.67329565426 -324.05791680499
0.00351 1867.67468890424 -297.755469140393
0.00352 1761.7486899805 -271.417513542577
0.00353 1658.06103193709 -245.586323697958
0.00354 1555.15029170669 -219.897229665597
0.00355 1451.57481560043 -193.98926313957
0.00356 1349.49523031941 -168.404870174458
0.00357 1248.89407708647 -143.14069268729
0.00358 1148.33656819398 -117.836764417237
0.00359 1047.82206814321 -92.4930321240212
0.0036 948.774055362806 -67.4688660365111
0.00361 851.175323579381 -42.7609314429435
0.00362 753.604180179927 -18.0110978216984
0.00363 656.765361539603 6.60216820304451
0.00364 560.654272235471 31.0794713622121
0.00365 465.264934593661 55.4216490059591
0.00366 370.591857263057 79.6294611267377
0.00367 276.629099141177 103.703745982959
0.00368 184.067770873917 127.468012374385
0.00369 91.5050621654665 151.278574494255
0.0037 -0.359678061570858 174.956851964891
0.00371 -91.5382522374249 198.505431798594
0.00372 -182.030578301698 221.923406475431
0.00373 -271.847894851463 245.213274496968
0.00374 -360.985876436575 268.373423383407
0.00375 -449.449494406013 291.405301295541
0.00376 -537.243847863517 314.308882559812
0.00377 -623.708348595266 336.913248219094
0.00378 -710.198302530334 359.5666785478
0.00379 -796.041329782091 382.095565903033
0.0038 -881.242610448434 404.500662180185
0.00381 -965.807300348168 426.782718174586
0.00382 -1049.74529481628 448.943290277537
0.00383 -1133.05218726523 470.981516729927
0.00384 -1215.73303481865 492.89813800839
0.00385 -1297.13513580458 514.522585381661
0.00386 -1378.59821370755 536.201817882562
0.00387 -1460.11109346811 557.933198235756
0.00388 -1539.69949777869 579.202682242358
0.00389 -1618.70289093034 600.35729660391
0.0039 -1698.42690527072 621.737842687344
0.00391 -1776.90050275329 642.829910835133
0.00392 -1854.1445491327 663.637592293791
0.00393 -1932.1238034488 684.673599027518
0.00394 -2008.87206811812 705.424063690448
0.00395 -2084.39551147935 725.890568849444
0.00396 -2160.01904438558 746.417526012154
0.00397 -2235.08498996677 766.833253724465
0.00398 -2309.58835839348 787.136805120486
0.00399 -2382.90828230066 807.162669326849
0.004 -2456.32937414655 827.24931461579
0.00401 -2529.85033386223 847.395820168054
0.00402 -2602.19849331912 867.266202194736
0.00403 -2674.01208420549 887.028823172488
0.00404 -2745.2956322163 906.684386883293
0.00405 -2815.42770346453 926.067131676649
0.00406 -2885.68879788485 945.515195188735
0.00407 -2955.42543754548 964.856598827732
0.00408 -3024.66273590775 984.096327598112
0.00409 -3093.3992107447 1003.23336384678
0.0041 -3161.00215786169 1022.10054752789
0.00411 -3228.74074658374 1041.03366454647
0.00412 -3295.99455217504 1059.86703532093
0.00413 -3362.76296031458 1078.60049282567
0.00414 -3429.05025732749 1097.23472587206
0.00415 -3494.85572433221 1115.76954962433
0.00416 -3560.18854435709 1134.20651279356
0.00417 -3625.05791744935 1152.54717269176
0.00418 -3689.45805124599 1170.79046084907
0.00419 -3753.40308503215 1188.93880598843
0.0042 -3816.27346876864 1206.82637933199
0.00421 -3879.30986090042 1224.78527311253
0.00422 -3942.51147469398 1242.81471277187
0.00423 -4004.0426313167 1260.42152371917
0.00424 -4065.13961335946 1277.93712025539
0.00425 -4127.01175215182 1295.68771465223
0.00426 -4187.8514212917 1313.18425633445
0.00427 -4247.65707337059 1330.42701724555
0.00428 -4307.64395407737 1347.74334076486
0.00429 -4367.81180155105 1365.13322256504
0.0043 -4426.95314752942 1382.2698511536
0.00431 -4485.09669616383 1399.15886583436
0.00432 -4543.42110016895 1416.12133911448
0.00433 -4601.34580033684 1432.99809409448
0.00434 -4658.86943774435 1449.78885980044
0.00435 -4715.99057325673 1466.49334953005
0.00436 -4772.72322828654 1483.11403486164
0.00437 -4829.06074355727 1499.6497011052
0.00438 -4884.42819815464 1515.94199472356
0.00439 -4940.00584253176 1532.31327732449
0.0044 -4995.78287910419 1548.7610245416
0.00441 -5050.0117889172 1564.80634776234
0.00442 -5103.87390542887 1580.77187923978
0.00443 -5158.54019172753 1596.97795046343
0.00444 -5212.25004058377 1612.94254828137
0.00445 -5265.02114884067 1628.66939773257
0.00446 -5318.0206165985 1644.47821535682
0.00447 -5370.66020111848 1660.20812981504
0.00448 -5422.94325686141 1675.85972992871
0.00449 -5474.8837892037 1691.43552986371
0.0045 -5526.48520788676 1706.9361369199
0.00451 -5577.73480539017 1722.35924399534
0.00452 -5628.65191897008 1737.70833837898
0.00453 -5679.23988875367 1752.98401977168
0.00454 -5729.48581427573 1768.18394334377
0.00455 -5778.83641799402 1783.15331547895
0.00456 -5828.43848210486 1798.20928593181
0.00457 -5878.28128101341 1813.34935712502
0.00458 -5926.67602373198 1828.10410011509
0.00459 -5974.75478290729 1842.78805907477
0.0046 -6023.64601847379 1857.71468506613
0.00461 -6071.66886972895 1872.41526248668
0.00462 -6118.82929262362 1886.89142236203
0.00463 -6166.79872893121 1901.60974959645
0.00464 -6213.90707321376 1916.10330690152
0.00465 -6260.17113997769 1930.3757133767
0.00466 -6306.69206074156 1944.73562587964
0.00467 -6352.91634731666 1959.02804936018
0.00468 -6398.86374171957 1973.25661317758
0.00469 -6444.52602436195 1987.41982023641
0.0047 -6489.34540033061 2001.36176628455
0.00471 -6534.44382157521 2015.39572989144
0.00472 -6579.81054621776 2029.51921915205
0.00473 -6623.80939422422 2043.27152774749
0.00474 -6668.08670756319 2057.11584457989
0.00475 -6712.09371303464 2070.89730823109
0.00476 -6755.83764110213 2084.61784897529
0.00477 -6799.85249120181 2098.42856356285
0.00478 -6842.53038408758 2111.87369242597
0.00479 -6884.95560295046 2125.2598347555
0.0048 -6928.19904488377 2138.89068304192
0.00481 -6970.65516656486 2152.31023386726
0.00482 -7012.32845740734 2165.51985720043
0.00483 -7054.28644472756 2178.82267656282
0.00484 -7096.00055426255 2192.06799212887
0.00485 -7137.4733837038 2205.25630971555
0.00486 -7178.71346587415 2218.38924232469
0.00487 -7219.71746502351 2231.46619425226
0.00488 -7259.94645903098 2244.33441791046
0.00489 -7300.48294650047 2257.30061022823
0.0049 -7340.79479465953 2270.21275645553
0.00491 -7380.87661198348 2283.07043106132
0.00492 -7421.25798250206 2296.02420505808
0.00493 -7460.36765191667 2308.62436563365
0.00494 -7499.7919939661 2321.32406713342
0.00495 -7539.50786468964 2334.11850153025
0.00496 -7577.96542563275 2346.56182360035
0.00497 -7616.22780333391 2358.95735105875
0.00498 -7654.79591711474 2371.45065987357
0.00499 -7693.15713808947 2383.89380118202
0.005 -7731.30752457478 2396.28606573644
0.00501 -7769.25558296658 2408.62908878529
0.00502 -7804.94968056332 2420.33040624479
0.00503 -7828.12429489867 2428.42675112697
0.00504 -7828.63017129384 2429.97984508039
0.00505 -7804.59019203555 2424.43437546667
0.00506 -7755.68679179073 2411.68329600205
0.00507 -7685.17057121076 2392.65298175414
0.00508 -7607.97028841105 2371.65478757244
0.00509 -7536.30500997256 2352.22736690953
0.0051 -7472.14615692297 2334.947359271
0.00511 -7417.48560760293 2320.39499226144
0.00512 -7370.71423060202 2308.11026095385
0.00513 -7327.74870674769 2296.90999904854
0.00514 -7286.0459327413 2286.0565562635
0.00515 -7244.5930543108 2275.25585867802
0.00516 -7203.39455166793 2264.50877418328
0.00517 -7161.92763214114 2253.6650811611
0.00518 -7121.20736696915 2243.01968195486
0.00519 -7080.73995168501 2232.42739152608
0.0052 -7039.51111878887 2221.59414761816
0.00521 -6999.51180063544 2211.10191311676
0.00522 -6960.2484077887 2200.80554622282
0.00523 -6920.22596372302 2190.26840641735
0.00524 -6880.43114151162 2179.78008642908
0.00525 -6841.367174377 2169.48696252594
0.00526 -6802.53015795935 2159.24232732936
0.00527 -6763.91115819103 2149.04447464004
0.00528 -6725.02455839916 2138.75014135113
0.00529 -6686.3625634544 2128.50409682022
0.0053 -6648.41742612788 2118.45067798125
0.00531 -6610.68969245031 2108.44396185465
0.00532 -6573.17038339458 2098.48222644867
0.00533 -6535.86472751321 2088.56648760453
0.00534 -6498.28558492301 2078.55311940316
0.00535 -6461.40440226756 2068.72908390476
0.00536 -6424.73706866517 2058.95086974053
0.00537 -6387.78071733339 2049.07225470023
0.00538 -6351.52001062187 2039.38234390893
0.00539 -6314.98869472112 2029.59534831656
0.0054 -6279.12765589435 2019.9924213429
0.00541 -6243.47199468642 2010.43372052396
0.00542 -6207.53752028435 2000.77657228091
0.00543 -6172.27133493669 1991.30291960627
0.00544 -6137.20735555158 1981.8731395266
0.00545 -6101.86052961369 1972.34388099356
0.00546 -6067.1837689232 1962.99875137849
0.00547 -6032.68778646486 1953.69311226136
