t x y 
0.00245 -105.595176876011 -2567.32509970575
0.00246 -104.771135172499 -2547.43616194524
0.00247 -103.950017242642 -2527.61780855409
0.00248 -103.136938783786 -2507.99350133823
0.00249 -102.321656673171 -2488.3160334744
0.0025 -101.504242984438 -2468.58714457338
0.00251 -100.699992076831 -2449.17594698733
0.00252 -99.8935820669915 -2429.7126639671
0.00253 -99.0596648753406 -2409.58554885491
0.00254 -98.188282678568 -2388.55428235687
0.00255 -97.2695214747667 -2366.37960328418
0.00256 -96.3036964280439 -2343.06911978375
0.00257 -95.3011924876317 -2318.87346215544
0.00258 -94.2875131427671 -2294.40812779074
0.00259 -93.2879325880849 -2270.28307890652
0.0026 -92.3074494937935 -2246.61895168024
0.00261 -91.3459698438087 -2223.41347641567
0.00262 -90.4034229442211 -2200.66494628422
0.00263 -89.4797163912564 -2178.37113049677
0.00264 -88.5546986902549 -2156.04569801624
0.00265 -87.6284342321775 -2133.69020295972
0.00266 -86.7159460570685 -2111.66720667894
0.00267 -85.8071698539518 -2089.73381989206
0.00268 -84.8921353719959 -2067.64942388591
0.00269 -83.9858767791398 -2045.7768481993
0.0027 -83.0833413834796 -2023.9941526859
0.00271 -82.1845703189539 -2002.30232997629
0.00272 -81.2944949600134 -1980.82039173947
0.00273 -80.3982198223865 -1959.18885612352
0.00274 -79.5106754891959 -1937.76805183291
0.00275 -78.631799444879 -1916.55646977431
0.00276 -77.7517020215024 -1895.315436795
0.00277 -76.8753321807605 -1874.16438893793
0.00278 -76.0026831206079 -1853.10316191445
0.00279 -75.1337613520593 -1832.13191269349
0.0028 -74.2734823909734 -1811.36926975542
0.00281 -73.4119600183767 -1790.57664379901
0.00282 -72.5492507670709 -1769.75539924191
0.00283 -71.7000702081985 -1749.26067379317
0.00284 -70.854551343565 -1728.85434219812
0.00285 -70.0029122964047 -1708.30033403223
0.00286 -69.1598772928819 -1687.95399553254
0.00287 -68.3253828336684 -1667.81379385279
0.00288 -67.4847840285143 -1647.52629771224
0.00289 -66.6527463608207 -1627.44543512471
0.0029 -65.8292027829418 -1607.56958761788
0.00291 -65.0044298182669 -1587.6640946995
0.00292 -64.1832894946667 -1567.84629341194
0.00293 -63.3657699544834 -1548.11589743917
0.00294 -62.5518674952859 -1528.47281725799
0.00295 -61.7415669035633 -1508.9166855694
0.00296 -60.9348611349336 -1489.44733220277
0.00297 -60.1317400835662 -1470.06451311029
0.00298 -59.3321933942137 -1450.76797822434
0.00299 -58.5362104686291 -1431.55747161239
0.003 -57.7485880046733 -1412.54875300305
0.00301 -56.9596737656614 -1393.50888234449
0.00302 -56.1743105381573 -1374.55473173804
0.00303 -55.3924403301562 -1355.68490145542
0.00304 -54.6141006761554 -1336.90029718343
0.00305 -53.8440181162779 -1318.31498517242
0.00306 -53.0726313162976 -1299.69821979958
0.00307 -52.3047155704507 -1281.16524400424
0.00308 -51.5402554754096 -1262.71568589573
0.00309 -50.7744818971592 -1244.23445116092
0.0031 -50.0169263131244 -1225.95156411516
0.00311 -49.2675214807663 -1207.86540159155
0.00312 -48.5167667776867 -1189.74668386252
0.00313 -47.7694024901146 -1171.70980865481
0.00314 -47.0254209195095 -1153.7545899986
0.00315 -46.2895311126197 -1135.99467142764
0.00316 -45.5522395922196 -1118.20094607194
0.00317 -44.8183062990648 -1100.48828578157
0.00318 -44.0876774424623 -1082.85539221382
0.00319 -43.3603783909685 -1065.30287746398
0.0032 -42.6363552487363 -1047.82944065313
0.00321 -41.9156329768168 -1030.43568404178
0.00322 -41.2028443411621 -1013.23340982713
0.00323 -40.4839311155146 -995.883351100427
0.00324 -39.7729612041332 -978.725008038507
0.00325 -39.0651937913439 -961.64397046529
0.00326 -38.360652885667 -944.640817653156
0.00327 -37.6639436368726 -927.82668506021
0.00328 -36.9657463532249 -910.976661199667
0.00329 -36.2707104494474 -894.202949872184
0.0033 -35.5834603770731 -877.617152226814
0.00331 -34.8946732186264 -860.994279220109
0.00332 -34.2043913062242 -844.335352485824
0.00333 -33.5264696771834 -827.974733393614
0.00334 -32.84697745905 -811.576230099879
0.00335 -32.1705752472091 -795.252315920713
0.00336 -31.4972059778104 -779.001613546556
0.00337 -30.8268888040077 -762.824585083301
0.00338 -30.1595758594592 -746.720075165556
0.00339 -29.4952829515678 -730.688465163941
0.0034 -28.8339592337101 -714.728527799526
0.00341 -28.1756294433943 -698.840859931613
0.00342 -27.5248088316158 -683.13442671964
0.00343 -26.8677712911487 -667.277979547119
0.00344 -26.2182572948718 -651.60311341733
0.00345 -25.5761942112796 -636.108075182108
0.00346 -24.9324512607801 -620.572514323097
0.00347 -24.2915829219883 -605.106342582159
0.00348 -23.6535728499336 -589.709165355392
0.00349 -23.0184015422673 -574.380511850528
0.0035 -22.390595008171 -559.229606445115
0.00351 -21.761041019696 -544.03654680466
0.00352 -21.1297661231822 -528.801973626487
0.00353 -20.5103157390769 -513.852773161648
0.00354 -19.8936028741309 -498.969652195332
0.00355 -19.2706027982391 -483.934820572928
0.00356 -18.6548568115433 -469.075064865994
0.00357 -18.0463030124412 -454.388890871817
0.00358 -17.4359414400785 -439.659106316314
0.00359 -16.8237678702057 -424.885609268157
0.0036 -16.2187648455119 -410.285171197566
0.00361 -15.6208710741024 -395.856312623582
0.00362 -15.0211178240843 -381.382595334345
0.00363 -14.4239731078837 -366.971843608268
0.00364 -13.8294269190774 -352.623815807148
0.00365 -13.2374596285294 -338.338038093949
0.00366 -12.6480548283662 -324.114114362957
0.00367 -12.061192880772 -309.951570569822
