t px py theta vx vy omega ax ay alpha 
0.00072 -0.04148729793 2.362435193e-06 0 -0.1033517 0 0 -2208.8485 0 0
0.00073 -0.04148845123 2.362435193e-06 0 -0.127308 0 0 -2485.02 0 0
0.00074 -0.04148985303 2.362435193e-06 0 -0.1530521 0 0 -2566.4 0 0
0.00075 -0.04149151147 2.362435193e-06 0 -0.178636 0 0 -2473.56 0 0
0.00076 -0.04149341726 2.362435193e-06 0 -0.2025233 0 0 -2309.425 0 0
0.00077 -0.041495554 2.362435193e-06 0 -0.2248245 0 0 -2176.9 0 0
0.00078 -0.04149790843 2.362435193e-06 0 -0.2460613 0 0 -2096.565 0 0
0.00079 -0.04150047252 2.362435193e-06 0 -0.2667558 0 0 -2068.435 0 0
0.0008 -0.04150324345 2.362435193e-06 0 -0.28743 0 0 -2086.985 0 0
0.00081 -0.04150622307 2.362435193e-06 0 -0.3084955 0 0 -2124.63 0 0
0.00082 -0.04150941516 2.362435193e-06 0 -0.3299226 0 0 -2153.81 0 0
0.00083 -0.04151282264 2.362435193e-06 0 -0.3515717 0 0 -2169.01 0 0
0.00084 -0.04151644701 2.362435193e-06 0 -0.3733028 0 0 -2170.215 0 0
0.00085 -0.0415202884 2.362435193e-06 0 -0.394976 0 0 -2158.915 0 0
0.00086 -0.04152434569 2.362435193e-06 0 -0.4164811 0 0 -2142.5 0 0
0.00087 -0.04152861722 2.362435193e-06 0 -0.437826 0 0 -2128.35 0 0
0.00088 -0.04153310159 2.362435193e-06 0 -0.4590481 0 0 -2117.945 0 0
0.00089 -0.04153779776 2.362435193e-06 0 -0.4801849 0 0 -2111.295 0 0
0.0009 -0.04154270505 2.362435193e-06 0 -0.501274 0 0 -2107.995 0 0
0.00091 -0.04154782315 2.362435193e-06 0 -0.5223448 0 0 -2106.065 0 0
0.00092 -0.04155315185 2.362435193e-06 0 -0.5433953 0 0 -2103.525 0 0
0.00093 -0.0415586909 2.362435193e-06 0 -0.5644153 0 0 -2099.98 0 0
0.00094 -0.04156443995 2.362435193e-06 0 -0.5853949 0 0 -2095.435 0 0
0.00095 -0.04157039855 2.362435193e-06 0 -0.606324 0 0 -2089.99 0 0
0.00096 -0.04157656614 2.362435193e-06 0 -0.6271947 0 0 -2084.18 0 0
